station_id,name,lat,lng,elevation,attributes
0214,Waipunalei,19.9090639,-155.332875,1654.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0221,Kaluamakani,19.9153271,-155.5002897,1880.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0222,Aipalaoa,19.8541197,-155.5915919,2039.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0231,Kaiholena,19.16877,-155.57035,631.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0241,Keahuolu,19.668669,-155.957474,537.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0242,Kaiaulu Puuwaawaa,19.77241,-155.83118,1161.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0243,Kona Hema,19.2068247,-155.8109802,1283.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Net longwave radiation', 'Maximum rain intensity', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Resultant vector wind speed', 'Vapor pressure deficit, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Wind direction standard deviation, wind speed weighted', 'Air temperature, sensor 2', 'Wind direction standard deviation', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0244,Kealakekua,19.505859,-155.762429,1840.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0245,Kipuka Nui,19.5087559,-155.8445347,1176.0,"['Cellular signal quality', 'Maximum soil temperature', 'Minimum soil temperature', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum wind speed', 'Minimum air temperature, sensor 2', 'Battery voltage', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Cellular signal strength', 'Maximum air temperature, sensor 1', 'Logger panel temperature', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0251,Kehena,20.122834,-155.749329,1158.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0252,Lalamilo,20.019528,-155.677085,802.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0253,Puuloa,20.0621502,-155.7511354,1026.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0254,Kawaihae,20.0240444,-155.807983,113.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0255,Waipoo,20.099334,-155.696415,1381.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'RGtip_1_Tot60s', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'RF_1_Tot60s', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0281,IPIF,19.69748,-155.0954,112.0,"['Resultant vector wind direction', 'Net longwave radiation', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Resultant vector wind speed', 'Vapor pressure deficit, sensor 1', 'Saturation vapor pressure, sensor 1', 'Outgoing longwave radiation', 'Vapor pressure, sensor 1', 'Outgoing shortwave radiation', 'Vapor pressure deficit, sensor 2', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Battery voltage', 'Rainfall', 'Relative humidity, sensor 2', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'Unit vector average wind direction', 'Sky temperature', 'Net outgoing radiation', 'Mean wind speed', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Wind direction standard deviation, wind speed weighted', 'Air temperature, sensor 2', 'Wind direction standard deviation']"
0282,Spencer,19.96358,-155.25014,469.0,"['Resultant vector wind direction', 'Net longwave radiation', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 1', 'Outgoing longwave radiation', 'Vapor pressure, sensor 1', 'Outgoing shortwave radiation', 'Vapor pressure deficit, sensor 2', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Relative humidity, sensor 2', 'Incoming shortwave radiation', 'Soil moisture, sensor 3', 'Net shortwave radiation', 'Enclosure relative humidity', 'Unit vector average wind direction', 'Sky temperature', 'Net outgoing radiation', 'Mean wind speed', 'Soil heat flux, sensor 2', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2']"
0283,Laupahoehoe,19.93217,-155.29129,1152.0,"['Resultant vector wind direction', 'Net longwave radiation', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 1', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Vapor pressure, sensor 1', 'Outgoing shortwave radiation', 'Vapor pressure deficit, sensor 2', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Relative humidity, sensor 2', 'Incoming shortwave radiation', 'Soil moisture, sensor 3', 'Net shortwave radiation', 'NR01 heater duty cycle', 'Enclosure relative humidity', 'Unit vector average wind direction', 'Sky temperature', 'Net outgoing radiation', 'Mean wind speed', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2']"
0286,Palamanui,19.73756,-155.99582,264.0,"['Resultant vector wind direction', 'Net longwave radiation', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Resultant vector wind speed', 'Vapor pressure deficit, sensor 1', 'Saturation vapor pressure, sensor 1', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Vapor pressure, sensor 1', 'Outgoing shortwave radiation', 'Vapor pressure deficit, sensor 2', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Battery voltage', 'Rainfall', 'Relative humidity, sensor 2', 'Incoming shortwave radiation', 'Net shortwave radiation', 'NR01 heater duty cycle', 'Enclosure relative humidity', 'Unit vector average wind direction', 'Sky temperature', 'Net outgoing radiation', 'Mean wind speed', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Wind direction standard deviation, wind speed weighted', 'Air temperature, sensor 2', 'Wind direction standard deviation']"
0287,Mamalahoa,19.80258,-155.850629,603.0,"['Resultant vector wind direction', 'Net longwave radiation', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Vapor pressure deficit, sensor 1', 'Saturation vapor pressure, sensor 1', 'Outgoing longwave radiation', 'Vapor pressure, sensor 1', 'Outgoing shortwave radiation', 'Vapor pressure deficit, sensor 2', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Battery voltage', 'Rainfall', 'Relative humidity, sensor 2', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'Unit vector average wind direction', 'Sky temperature', 'Net outgoing radiation', 'Mean wind speed', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Wind direction standard deviation, wind speed weighted', 'Air temperature, sensor 2', 'Soil moisture, sensor 2']"
